created,text,retweetCount
2017-06-26 03:47:05,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:46:05,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 03:46:00,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 03:45:53,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 03:44:52,"RT @arjunmodhwadia: 2create disaster is 'usp' of @narendramodi Govt., from 2002 #GujaratCarnage to 2016 #EconomyCarnage #Demonetisation htt…",89
2017-06-26 03:44:50,"RT @pallakwrites: Demonetisation is the biggest Scam of independent India...!!

 #DarkDaysOfModi",13
2017-06-26 03:44:41,"RT @pallakwrites: Demonetisation is the biggest Scam of independent India...!!

 #DarkDaysOfModi",13
2017-06-26 03:44:15,"@auckarun @abhijitmajumder @ARanganathan72 When you can't deliver jobs, what's the point? You intentionally fuck th… https://t.co/q8tVnDA7JN",0
2017-06-26 03:43:43,"RT @pallakwrites: Demonetisation is the biggest Scam of independent India...!!

 #DarkDaysOfModi",13
2017-06-26 03:43:31,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:43:01,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:42:59,"RT @forcesofindia: Just like no one was consulted for demonetisation. If you can do it once, you can do it 100x https://t.co/glRa6GU77S",1
2017-06-26 03:42:49,"RT @pallakwrites: Demonetisation is the biggest Scam of independent India...!!

 #DarkDaysOfModi",13
2017-06-26 03:41:49,"Demonetisation is the biggest Scam of independent India...!!

 #DarkDaysOfModi",13
2017-06-26 03:41:39,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:41:39,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 03:41:04,"RT @ShakkrPara: Demonetisation &amp; GST can be taught in US-to show how not to screw up your economy,farming &amp; small businesses.
#ModiMeetsTru…",16
2017-06-26 03:39:58,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 03:38:51,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/nC6vH0EUAD",55
2017-06-26 03:38:44,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/cx86Q7rqNx",49
2017-06-26 03:38:32,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/OUJvQjED1j",38
2017-06-26 03:38:05,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/AiE1YW5vAe",42
2017-06-26 03:37:50,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:37:49,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 03:37:48,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/AiE1YW5vAe",42
2017-06-26 03:37:38,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 03:37:08,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:35:53,RT @ndtv: PM @narendramodi meets US business heads #GST #DeMonetisation | LIVE updates: https://t.co/6ZsgFjI988 https://t.co/2sIcHxCXpm,8
2017-06-26 03:35:28,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 03:35:13,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 03:33:40,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/AiE1YW5vAe",42
2017-06-26 03:33:38,RT @RenukaJain6: I am confident like in demonetisation many Economist were born but died soon same will be with #GST   Disappointed with bj…,21
2017-06-26 03:32:25,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/AiE1YW5vAe",42
2017-06-26 03:32:22,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/AiE1YW5vAe",42
2017-06-26 03:31:39,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/zDpPFsBCoF",35
2017-06-26 03:31:37,RT @RenukaJain6: I am confident like in demonetisation many Economist were born but died soon same will be with #GST   Disappointed with bj…,21
2017-06-26 03:31:29,@apjagga @Swamy39 This could result same as Demonetisation.  @narendramodi and @BJP4India will face the music. All thanks to @arunjaitley,1
2017-06-26 03:31:20,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 03:31:01,@FeignShourie Demonetisation failed to achieve any of the stated objectives. Unfortunately no one is asking about t… https://t.co/t6H6qwjUHA,0
2017-06-26 03:30:33,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/zDpPFsBCoF",35
2017-06-26 03:30:06,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 03:29:26,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/PHUQf8m26r",62
2017-06-26 03:29:23,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/ixoUjp8i8J",35
2017-06-26 03:28:55,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/AiE1YW5vAe",42
2017-06-26 03:28:52,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/zDpPFsBCoF",35
2017-06-26 03:28:36,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/AiE1YW5vAe",42
2017-06-26 03:27:23,Global warming caused lynchings. Anti nationals failed demonetisation. Trees in Aarey were cut by Sonia Gandhi for… https://t.co/49OzrbLviq,1
2017-06-26 03:25:57,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 03:25:49,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:24:42,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:23:41,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:22:21,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:21:48,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:21:46,RT @PiyushGoyalOffc: Demonetisation was one of the major initiatives of Govt. to bring informal economy to formal &amp; so will do the GST : @P…,172
2017-06-26 03:19:08,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 03:16:54,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:16:49,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:16:38,RT @deepakkhatri812: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/UsYKRJXS6R,1
2017-06-26 03:15:39,RT @girishkuber: And we are told #DeMonetisation has ended corruption https://t.co/9JtBpbiZ6E,2
2017-06-26 03:15:37,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 03:15:27,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 03:15:12,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 03:14:59,"RT @upeastyc: #DarkDaysOfModi
BJP leader who led demonetisation drive in Kerala arrested with counterfeit notes https://t.co/FcmyMdndPv",3
2017-06-26 03:14:47,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:14:25,"RT @kajalsh009: #DarkDaysOfModi
BJP leader who led demonetisation drive in Kerala arrested with counterfeit notes https://t.co/9ado5se04z",2
2017-06-26 03:14:07,@ndtv @MVenkaiahNaidu Also demonetisation guj riots babri demolition,1
2017-06-26 03:09:39,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:09:24,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 03:08:45,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:08:35,"RT @rishibagree: DeMonetisation &amp; GST has backfired bigtime for BJP in recently concluded Assam's tribal council polls

It's only won 24 ou…",519
2017-06-26 03:07:36,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:07:24,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:06:15,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:05:06,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:04:51,"RT @kajalsh009: #DarkDaysOfModi
BJP leader who led demonetisation drive in Kerala arrested with counterfeit notes https://t.co/9ado5se04z",2
2017-06-26 03:03:38,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:03:19,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:02:40,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 03:01:58,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:01:46,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 03:00:34,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 03:00:01,RT @Ajitkumar_Kanan: Spot The Connection Between Govt's Demonetisation Relief And The Presidential Election https://t.co/vUXBmMOMeZ,62
2017-06-26 02:59:32,"#DarkDaysOfModi
BJP leader who led demonetisation drive in Kerala arrested with counterfeit notes https://t.co/9ado5se04z",2
2017-06-26 02:59:18,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 02:58:13,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 02:58:00,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:57:53,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 02:57:47,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:57:45,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 02:57:42,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:57:41,"#DarkDaysOfModi
BJP leader who led demonetisation drive in Kerala arrested with counterfeit notes https://t.co/FcmyMdndPv",3
2017-06-26 02:57:10,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 02:57:07,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:57:05,"Retweeted Alka Lamba (@LambaAlka):

Thik kaha,Surgical strikes or Demonetisation ne to Dushmano ki kamar tod... https://t.co/sdzbFD489O",0
2017-06-26 02:55:55,RT @RenukaJain6: I am confident like in demonetisation many Economist were born but died soon same will be with #GST   Disappointed with bj…,21
2017-06-26 02:53:41,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:52:31,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:52:13,#DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/UsYKRJXS6R,1
2017-06-26 02:51:53,RT @RenukaJain6: I am confident like in demonetisation many Economist were born but died soon same will be with #GST   Disappointed with bj…,21
2017-06-26 02:51:24,#DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 02:51:05,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:50:42,RT @RenukaJain6: I am confident like in demonetisation many Economist were born but died soon same will be with #GST   Disappointed with bj…,21
2017-06-26 02:48:09,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 02:47:13,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:43:28,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 02:40:15,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:39:56,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 02:39:02,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 02:39:00,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 02:37:39,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 02:37:24,RT @RenukaJain6: I am confident like in demonetisation many Economist were born but died soon same will be with #GST   Disappointed with bj…,21
2017-06-26 02:35:33,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 02:34:33,RT @Ideas4India: Farmers’ probs in 2016-17 due to demonetisation nt natural calamity; no clear geog demarcation/rolling over of loans https…,1
2017-06-26 02:34:26,RT @RenukaJain6: I am confident like in demonetisation many Economist were born but died soon same will be with #GST   Disappointed with bj…,21
2017-06-26 02:33:44,"RT @timesofindia: CEOs laud PM @narendramodi's initiatives of demonetisation and digitisation of economy, #GST

#ModiInUS #GrowingTogether…",51
2017-06-26 02:33:17,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:32:17,How many deaths due to demonetisation? How many lynched by gourakshaks ? https://t.co/ntd1I1UE17,0
2017-06-26 02:28:30,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:27:33,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 02:23:35,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:22:08,"@TimesNow Also include demonetisation , GDP and droconian laws",1
2017-06-26 02:21:54,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:17:42,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:17:35,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:17:29,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 02:17:20,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 02:16:24,"RT @NavenduSingh_: Sir, world is not yet over studying how your Demonetisation brought Black Money and it fought against terrorism.

https:…",25
2017-06-26 02:14:54,RT @PiyushGoyalOffc: Demonetisation was one of the major initiatives of Govt. to bring informal economy to formal &amp; so will do the GST : @P…,172
2017-06-26 02:13:38,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:13:11,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:13:11,"@ndtv @narendramodi Darkest period is now since unemployment , agriculture, demonetisation,  unnecessary raids on o… https://t.co/0wZrMJMSKx",0
2017-06-26 02:13:06,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 02:08:19,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 02:07:35,RT @ThatIndianGuy: @vivx @coolfunnytshirt Ashish thinks we shouldn't criticise Stand Ups without going on stage to do a set. Wonder if he w…,7
2017-06-26 02:06:29,Manushi Chhilar is #MissIndia2017 very apt post demonetisation since chillar is in demand.,0
2017-06-26 01:58:34,RT @RenukaJain6: I am confident like in demonetisation many Economist were born but died soon same will be with #GST   Disappointed with bj…,21
2017-06-26 01:53:25,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 01:53:08,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 01:50:53,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 01:50:02,"RT @AskSanwar: Emergency Imposed By Narendra Modi Since 26 may 2014 &amp; Still Continuing ,Demonetisation is Unforgettable part Of It https://…",12
2017-06-26 01:49:57,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 01:48:23,RT @Ajitkumar_Kanan: Spot The Connection Between Govt's Demonetisation Relief And The Presidential Election https://t.co/vUXBmMOMeZ,62
2017-06-26 01:47:29,RT @RenukaJain6: I am confident like in demonetisation many Economist were born but died soon same will be with #GST   Disappointed with bj…,21
2017-06-26 01:42:53,RT @Ajitkumar_Kanan: Spot The Connection Between Govt's Demonetisation Relief And The Presidential Election https://t.co/vUXBmMOMeZ,62
2017-06-26 01:41:37,"RT @timesofindia: CEOs laud PM @narendramodi's initiatives of demonetisation and digitisation of economy, #GST

#ModiInUS #GrowingTogether…",51
2017-06-26 01:40:15,"RT @timesofindia: CEOs laud PM @narendramodi's initiatives of demonetisation and digitisation of economy, #GST

#ModiInUS #GrowingTogether…",51
2017-06-26 01:37:39,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 01:33:23,RT @samjawed65: @prasanto @ndcnn Demonetisation is already a Harvard case study https://t.co/l1u3Wi6srY,10
2017-06-26 01:32:24,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 01:31:43,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 01:31:04,"demand for farm loan waivers has gained traction because of the drop in procurement prices, demonetisation, which snuffed out cash",0
2017-06-26 01:29:41,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 01:29:05,"RT @dna: @narendramodi @MEAIndia @sundarpichai @JeffBezos At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation an…",5
2017-06-26 01:22:09,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 01:18:37,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 01:17:23,"RT @KilaFateh: Modi declared that Demonetisation will kill terrorist activities and naxalism, why is this continuing till now?

Did modi li…",32
2017-06-26 01:15:04,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 01:14:04,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 01:05:46,@zerohedge Cash is banned ? It was demonetisation drive. Gov is pushing to go for digital transactions but ban is not the right word !,0
2017-06-26 01:03:59,"RT @timesofindia: CEOs laud PM @narendramodi's initiatives of demonetisation and digitisation of economy, #GST

#ModiInUS #GrowingTogether…",51
2017-06-26 01:03:34,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 01:03:10,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 01:02:20,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 00:58:26,RT @vineet_4691: Demonetisation effect!! https://t.co/cSa6X73XF3,15
2017-06-26 00:54:56,"RT @RaisinaSeries: They are already studying your demonetisation fiasco, sirji... https://t.co/Q7g725wzRC",17
2017-06-26 00:54:36,RT @MyFellowIndians: What about the 80 million whobhabe suffered the demonetisation? Who will save them &amp; the Indian economy ? #ModiInUS  h…,1
2017-06-26 00:51:45,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 00:50:59,"RT @AnthonySald: For last 19 mnths....WHERE IS
.black money
15 lakh
eport on #DeMonetisation 
GST implementation guide to citizens
Jobs
Ban…",3
2017-06-26 00:49:11,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 00:46:43,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 00:45:50,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 00:45:03,"RT @AnthonySald: For last 19 mnths....WHERE IS
.black money
15 lakh
eport on #DeMonetisation 
GST implementation guide to citizens
Jobs
Ban…",3
2017-06-26 00:41:58,"RT @NavenduSingh_: Sir, world is not yet over studying how your Demonetisation brought Black Money and it fought against terrorism.

https:…",25
2017-06-26 00:41:15,"RT @AnthonySald: For last 19 mnths....WHERE IS
.black money
15 lakh
eport on #DeMonetisation 
GST implementation guide to citizens
Jobs
Ban…",3
2017-06-26 00:40:20,Like Demonetisation a project for new researchers.#Modis contribution to economics no one can forget! https://t.co/y7aBaORubH,0
2017-06-26 00:39:07,"#DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/AiE1YW5vAe",42
2017-06-26 00:39:01,"RT @INCIndia: Another state, another BJP Govt &amp; another Farmer protest. Another eg of how #Demonetisation has hurt our farmers 

https://t.…",496
2017-06-26 00:38:53,"@DrShwetaGulati @PRaghu1232 @arunjaitley Where is
Black money
Jobs
15 lakh
Bank reform
Demonetisation report
GST im… https://t.co/IslSv5vXpm",0
2017-06-26 00:37:27,"RT @teodranik: ""New tweet from Kahaanify chap!""
　　　∧_∧
　　 (　･ω･)　
　 ＿|　⊃／(＿＿_
／　└-(＿＿＿_／
￣￣￣￣￣￣￣
""demonetisation delhi metro""

　＜⌒／ヽ-､_＿_
／…",32
2017-06-26 00:36:28,"For last 19 mnths....WHERE IS
.black money
15 lakh
eport on #DeMonetisation 
GST implementation guide to citizens
J… https://t.co/Xaio9peSfC",3
2017-06-26 00:35:55,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 00:31:07,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 00:27:49,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 00:26:24,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 00:24:55,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 00:21:54,"RT @NavenduSingh_: Sir, world is not yet over studying how your Demonetisation brought Black Money and it fought against terrorism.

https:…",25
